TITLE="privet"
VARIABLES="x", "y", "z"
ZONE T="zone", I=100, J=100, F=POINT
0.62832 0.62832 0.107242
0.753984 0.62832 0.0983211
0.879648 0.62832 0.0887297
1.00531 0.62832 0.0788194
1.13098 0.62832 0.068919
1.25664 0.62832 0.0593181
1.3823 0.62832 0.0502547
1.50797 0.62832 0.0419091
1.63363 0.62832 0.0344019
1.75929 0.62832 0.027797
1.88496 0.62832 0.0221083
2.01062 0.62832 0.0173083
2.13629 0.62832 0.0133381
2.26195 0.62832 0.0101176
2.38761 0.62832 0.00755445
2.51328 0.62832 0.00555226
2.63894 0.62832 0.00401679
2.7646 0.62832 0.00286042
2.89027 0.62832 0.00200503
3.01593 0.62832 0.00138343
3.1416 0.62832 0.000939577
3.26726 0.62832 0.000628131
3.39292 0.62832 0.000413343
3.51859 0.62832 0.000267739
3.64425 0.62832 0.000170709
3.76991 0.62832 0.000107138
3.89558 0.62832 6.61865e-005
4.02124 0.62832 4.02475e-005
4.14691 0.62832 2.40907e-005
4.27257 0.62832 1.4194e-005
4.39823 0.62832 8.23187e-006
4.5239 0.62832 4.69933e-006
4.64956 0.62832 2.64067e-006
4.77522 0.62832 1.46061e-006
4.90089 0.62832 7.9524e-007
5.02655 0.62832 4.2619e-007
5.15222 0.62832 2.24827e-007
5.27788 0.62832 1.16745e-007
5.40354 0.62832 5.96717e-008
5.52921 0.62832 3.00221e-008
5.65487 0.62832 1.48681e-008
5.78053 0.62832 7.24786e-009
5.9062 0.62832 3.47783e-009
6.03186 0.62832 1.64266e-009
6.15753 0.62832 7.63712e-010
-6.28319 0.753984 3.20438e-010
-6.15752 0.753984 7.00197e-010
-6.03186 0.753984 1.50604e-009
-5.90619 0.753984 3.18859e-009
-5.78053 0.753984 6.64508e-009
-5.65487 0.753984 1.36315e-008
-5.5292 0.753984 2.75252e-008
-5.40354 0.753984 5.47088e-008
-5.27788 0.753984 1.07035e-007
-5.15221 0.753984 2.06129e-007
-5.02655 0.753984 3.90743e-007
-4.90088 0.753984 7.29099e-007
-4.77522 0.753984 1.33913e-006
-4.64956 0.753984 2.42104e-006
-4.52389 0.753984 4.30848e-006
-4.39823 0.753984 7.54721e-006
-4.27257 0.753984 1.30134e-005
-4.1469 0.753984 2.2087e-005
-4.02124 0.753984 3.69e-005
-3.89557 0.753984 6.06815e-005
-3.76991 0.753984 9.82264e-005
-3.64425 0.753984 0.00015651
-3.51858 0.753984 0.00024547
-3.39292 0.753984 0.000378963
-3.26726 0.753984 0.000575885
-3.14159 0.753984 0.000861426
-3.01593 0.753984 0.00126836
-2.89026 0.753984 0.00183826
-2.7646 0.753984 0.00262249
-2.63894 0.753984 0.00368267
-2.51327 0.753984 0.00509043
-2.38761 0.753984 0.00692608
-2.26195 0.753984 0.00927603
-2.13628 0.753984 0.0122287
-2.01062 0.753984 0.0158686
-1.88495 0.753984 0.0202693
-1.75929 0.753984 0.0254848
-1.63363 0.753984 0.0315402
-1.50796 0.753984 0.038423
-1.3823 0.753984 0.0460744
-1.25664 0.753984 0.0543838
-1.13097 0.753984 0.0631861
-1.00531 0.753984 0.0722629
-0.879644 0.753984 0.0813487
-0.75398 0.753984 0.0901423
-0.628317 0.753984 0.0983214
-0.502653 0.753984 0.105562
-0.376989 0.753984 0.111561
-0.251325 0.753984 0.116053
-0.125662 0.753984 0.118835
1.93715e-006 0.753984 0.119777
0.125666 0.753984 0.118835
0.251329 0.753984 0.116053
0.376993 0.753984 0.111561
0.502657 0.753984 0.105562
0.62832 0.753984 0.0983211
0.753984 0.753984 0.090142
0.879648 0.753984 0.0813485
1.00531 0.753984 0.0722626
1.13098 0.753984 0.0631858
1.25664 0.753984 0.0543835
1.3823 0.753984 0.0460741
1.50797 0.753984 0.0384228
1.63363 0.753984 0.03154
1.75929 0.753984 0.0254846
1.88496 0.753984 0.0202691
2.01062 0.753984 0.0158684
2.13629 0.753984 0.0122286
2.26195 0.753984 0.00927595
2.38761 0.753984 0.00692602
2.51328 0.753984 0.00509038
2.63894 0.753984 0.00368264
2.7646 0.753984 0.00262246
2.89027 0.753984 0.00183824
3.01593 0.753984 0.00126834
3.1416 0.753984 0.000861415
3.26726 0.753984 0.000575878
3.39292 0.753984 0.000378958
3.51859 0.753984 0.000245467
3.64425 0.753984 0.000156508
3.76991 0.753984 9.8225e-005
3.89558 0.753984 6.06806e-005
4.02124 0.753984 3.68994e-005
4.14691 0.753984 2.20867e-005
4.27257 0.753984 1.30132e-005
4.39823 0.753984 7.54708e-006
4.5239 0.753984 4.3084e-006
4.64956 0.753984 2.421e-006
4.77522 0.753984 1.33911e-006
4.90089 0.753984 7.29086e-007
5.02655 0.753984 3.90736e-007
5.15222 0.753984 2.06125e-007
5.27788 0.753984 1.07033e-007
5.40354 0.753984 5.47077e-008
5.52921 0.753984 2.75246e-008
5.65487 0.753984 1.36312e-008
5.78053 0.753984 6.64493e-009
5.9062 0.753984 3.18851e-009
6.03186 0.753984 1.50601e-009
6.15753 0.753984 7.00181e-010
-6.28319 0.879648 2.89178e-010
-6.15752 0.879648 6.31891e-010
-6.03186 0.879648 1.35913e-009
-5.90619 0.879648 2.87754e-009
-5.78053 0.879648 5.99684e-009
-5.65487 0.879648 1.23017e-008
-5.5292 0.879648 2.484e-008
-5.40354 0.879648 4.93718e-008
-5.27788 0.879648 9.65938e-008
-5.15221 0.879648 1.8602e-007
-5.02655 0.879648 3.52626e-007
-4.90088 0.879648 6.57974e-007
-4.77522 0.879648 1.2085e-006
-4.64956 0.879648 2.18487e-006
-4.52389 0.879648 3.88818e-006
-4.39823 0.879648 6.81096e-006
-4.27257 0.879648 1.17439e-005
-4.1469 0.879648 1.99324e-005
-4.02124 0.879648 3.33003e-005
-3.89557 0.879648 5.47619e-005
-3.76991 0.879648 8.86443e-005
-3.64425 0.879648 0.000141242
-3.51858 0.879648 0.000221524
-3.39292 0.879648 0.000341994
-3.26726 0.879648 0.000519707
-3.14159 0.879648 0.000777392
-3.01593 0.879648 0.00114463
-2.89026 0.879648 0.00165893
-2.7646 0.879648 0.00236666
-2.63894 0.879648 0.00332342
-2.51327 0.879648 0.00459385
-2.38761 0.879648 0.00625043
-2.26195 0.879648 0.00837114
-2.13628 0.879648 0.0110357
-2.01062 0.879648 0.0143206
-1.88495 0.879648 0.018292
-1.75929 0.879648 0.0229987
-1.63363 0.879648 0.0284634
-1.50796 0.879648 0.0346748
-1.3823 0.879648 0.0415797
-1.25664 0.879648 0.0490785
-1.13097 0.879648 0.0570222
-1.00531 0.879648 0.0652135
-0.879644 0.879648 0.073413
-0.75398 0.879648 0.0813487
-0.628317 0.879648 0.0887299
-0.502653 0.879648 0.0952646
-0.376989 0.879648 0.100678
-0.251325 0.879648 0.104732
-0.125662 0.879648 0.107242
1.93715e-006 0.879648 0.108093
0.125666 0.879648 0.107242
0.251329 0.879648 0.104732
0.376993 0.879648 0.100678
0.502657 0.879648 0.0952644
0.62832 0.879648 0.0887297
0.753984 0.879648 0.0813485
0.879648 0.879648 0.0734128
1.00531 0.879648 0.0652132
1.13098 0.879648 0.0570219
1.25664 0.879648 0.0490783
1.3823 0.879648 0.0415795
1.50797 0.879648 0.0346746
1.63363 0.879648 0.0284633
1.75929 0.879648 0.0229985
1.88496 0.879648 0.0182918
2.01062 0.879648 0.0143204
2.13629 0.879648 0.0110356
2.26195 0.879648 0.00837107
2.38761 0.879648 0.00625037
2.51328 0.879648 0.0045938
2.63894 0.879648 0.00332339
2.7646 0.879648 0.00236664
2.89027 0.879648 0.00165892
3.01593 0.879648 0.00114461
3.1416 0.879648 0.000777383
3.26726 0.879648 0.0005197
3.39292 0.879648 0.00034199
3.51859 0.879648 0.000221521
3.64425 0.879648 0.00014124
3.76991 0.879648 8.8643e-005
3.89558 0.879648 5.47611e-005
4.02124 0.879648 3.32998e-005
4.14691 0.879648 1.99321e-005
4.27257 0.879648 1.17437e-005
4.39823 0.879648 6.81085e-006
4.5239 0.879648 3.88811e-006
4.64956 0.879648 2.18483e-006
4.77522 0.879648 1.20848e-006
4.90089 0.879648 6.57962e-007
5.02655 0.879648 3.52619e-007
5.15222 0.879648 1.86017e-007
5.27788 0.879648 9.65918e-008
5.40354 0.879648 4.93709e-008
5.52921 0.879648 2.48395e-008
5.65487 0.879648 1.23015e-008
5.78053 0.879648 5.9967e-009
5.9062 0.879648 2.87747e-009
6.03186 0.879648 1.3591e-009
6.15753 0.879648 6.31877e-010
-6.28319 1.00531 2.5688e-010
-6.15752 1.00531 5.61315e-010
-6.03186 1.00531 1.20732e-009
-5.90619 1.00531 2.55614e-009
-5.78053 1.00531 5.32705e-009
-5.65487 1.00531 1.09277e-008
-5.5292 1.00531 2.20656e-008
-5.40354 1.00531 4.38575e-008
-5.27788 1.00531 8.58051e-008
-5.15221 1.00531 1.65244e-007
-5.02655 1.00531 3.1324e-007
-4.90088 1.00531 5.84485e-007
-4.77522 1.00531 1.07352e-006
-4.64956 1.00531 1.94084e-006
-4.52389 1.00531 3.4539e-006
-4.39823 1.00531 6.05024e-006
-4.27257 1.00531 1.04322e-005
-4.1469 1.00531 1.77061e-005
-4.02124 1.00531 2.9581e-005
-3.89557 1.00531 4.86455e-005
-3.76991 1.00531 7.87435e-005
-3.64425 1.00531 0.000125467
-3.51858 1.00531 0.000196782
-3.39292 1.00531 0.000303796
-3.26726 1.00531 0.00046166
-3.14159 1.00531 0.000690564
-3.01593 1.00531 0.00101678
-2.89026 1.00531 0.00147365
-2.7646 1.00531 0.00210233
-2.63894 1.00531 0.00295223
-2.51327 1.00531 0.00408076
-2.38761 1.00531 0.00555231
-2.26195 1.00531 0.00743616
-2.13628 1.00531 0.00980314
-2.01062 1.00531 0.0127211
-1.88495 1.00531 0.0162489
-1.75929 1.00531 0.0204299
-1.63363 1.00531 0.0252843
-1.50796 1.00531 0.0308019
-1.3823 1.00531 0.0369357
-1.25664 1.00531 0.0435969
-1.13097 1.00531 0.0506533
-1.00531 1.00531 0.0579297
-0.879644 1.00531 0.0652134
-0.75398 1.00531 0.0722628
-0.628317 1.00531 0.0788196
-0.502653 1.00531 0.0846244
-0.376989 1.00531 0.0894332
-0.251325 1.00531 0.0930345
-0.125662 1.00531 0.0952645
1.93715e-006 1.00531 0.0960196
0.125666 1.00531 0.0952644
0.251329 1.00531 0.0930344
0.376993 1.00531 0.0894331
0.502657 1.00531 0.0846242
0.62832 1.00531 0.0788194
0.753984 1.00531 0.0722626
0.879648 1.00531 0.0652132
1.00531 1.00531 0.0579295
1.13098 1.00531 0.0506531
1.25664 1.00531 0.0435967
1.3823 1.00531 0.0369355
1.50797 1.00531 0.0308017
1.63363 1.00531 0.0252842
1.75929 1.00531 0.0204298
1.88496 1.00531 0.0162488
2.01062 1.00531 0.012721
2.13629 1.00531 0.00980306
2.26195 1.00531 0.00743609
2.38761 1.00531 0.00555226
2.51328 1.00531 0.00408072
2.63894 1.00531 0.0029522
2.7646 1.00531 0.00210231
2.89027 1.00531 0.00147363
3.01593 1.00531 0.00101677
3.1416 1.00531 0.000690556
3.26726 1.00531 0.000461654
3.39292 1.00531 0.000303793
3.51859 1.00531 0.000196779
3.64425 1.00531 0.000125465
3.76991 1.00531 7.87424e-005
3.89558 1.00531 4.86448e-005
4.02124 1.00531 2.95805e-005
4.14691 1.00531 1.77059e-005
4.27257 1.00531 1.04321e-005
4.39823 1.00531 6.05014e-006
4.5239 1.00531 3.45384e-006
4.64956 1.00531 1.9408e-006
4.77522 1.00531 1.0735e-006
4.90089 1.00531 5.84473e-007
5.02655 1.00531 3.13234e-007
5.15222 1.00531 1.6524e-007
5.27788 1.00531 8.58034e-008
5.40354 1.00531 4.38566e-008
5.52921 1.00531 2.20652e-008
5.65487 1.00531 1.09275e-008
5.78053 1.00531 5.32693e-009
5.9062 1.00531 2.55608e-009
6.03186 1.00531 1.2073e-009
6.15753 1.00531 5.61302e-010
-6.28319 1.13098 2.24614e-010
-6.15752 1.13098 4.90809e-010
-6.03186 1.13098 1.05567e-009
-5.90619 1.13098 2.23507e-009
-5.78053 1.13098 4.65793e-009
-5.65487 1.13098 9.55512e-009
-5.5292 1.13098 1.9294e-008
-5.40354 1.13098 3.83486e-008
-5.27788 1.13098 7.50273e-008
-5.15221 1.13098 1.44488e-007
-5.02655 1.13098 2.73895e-007
-4.90088 1.13098 5.11068e-007
-4.77522 1.13098 9.38676e-007
-4.64956 1.13098 1.69705e-006
-4.52389 1.13098 3.02006e-006
-4.39823 1.13098 5.29028e-006
-4.27257 1.13098 9.12186e-006
-4.1469 1.13098 1.54821e-005
-4.02124 1.13098 2.58654e-005
-3.89557 1.13098 4.25352e-005
-3.76991 1.13098 6.88527e-005
-3.64425 1.13098 0.000109707
-3.51858 1.13098 0.000172064
-3.39292 1.13098 0.000265637
-3.26726 1.13098 0.000403672
-3.14159 1.13098 0.000603824
-3.01593 1.13098 0.000889065
-2.89026 1.13098 0.00128854
-2.7646 1.13098 0.00183826
-2.63894 1.13098 0.0025814
-2.51327 1.13098 0.00356818
-2.38761 1.13098 0.00485489
-2.26195 1.13098 0.00650211
-2.13628 1.13098 0.00857179
-2.01062 1.13098 0.0111232
-1.88495 1.13098 0.0142079
-1.75929 1.13098 0.0178638
-1.63363 1.13098 0.0221084
-1.50796 1.13098 0.0269329
-1.3823 1.13098 0.0322962
-1.25664 1.13098 0.0381208
-1.13097 1.13098 0.0442908
-1.00531 1.13098 0.0506533
-0.879644 1.13098 0.0570221
-0.75398 1.13098 0.063186
-0.628317 1.13098 0.0689192
-0.502653 1.13098 0.0739949
-0.376989 1.13098 0.0781996
-0.251325 1.13098 0.0813486
-0.125662 1.13098 0.0832985
1.93715e-006 1.13098 0.0839587
0.125666 1.13098 0.0832984
0.251329 1.13098 0.0813485
0.376993 1.13098 0.0781995
0.502657 1.13098 0.0739947
0.62832 1.13098 0.068919
0.753984 1.13098 0.0631858
0.879648 1.13098 0.0570219
1.00531 1.13098 0.0506531
1.13098 1.13098 0.0442906
1.25664 1.13098 0.0381206
1.3823 1.13098 0.0322961
1.50797 1.13098 0.0269328
1.63363 1.13098 0.0221083
1.75929 1.13098 0.0178636
1.88496 1.13098 0.0142078
2.01062 1.13098 0.0111231
2.13629 1.13098 0.00857172
2.26195 1.13098 0.00650206
2.38761 1.13098 0.00485485
2.51328 1.13098 0.00356814
2.63894 1.13098 0.00258138
2.7646 1.13098 0.00183824
2.89027 1.13098 0.00128853
3.01593 1.13098 0.000889055
3.1416 1.13098 0.000603816
3.26726 1.13098 0.000403667
3.39292 1.13098 0.000265634
3.51859 1.13098 0.000172062
3.64425 1.13098 0.000109706
3.76991 1.13098 6.88517e-005
3.89558 1.13098 4.25346e-005
4.02124 1.13098 2.58649e-005
4.14691 1.13098 1.54818e-005
4.27257 1.13098 9.12171e-006
4.39823 1.13098 5.29019e-006
4.5239 1.13098 3.02001e-006
4.64956 1.13098 1.69702e-006
4.77522 1.13098 9.38659e-007
4.90089 1.13098 5.11059e-007
5.02655 1.13098 2.7389e-007
5.15222 1.13098 1.44485e-007
5.27788 1.13098 7.50258e-008
5.40354 1.13098 3.83478e-008
5.52921 1.13098 1.92936e-008
5.65487 1.13098 9.55492e-009
5.78053 1.13098 4.65782e-009
5.9062 1.13098 2.23502e-009
6.03186 1.13098 1.05565e-009
6.15753 1.13098 4.90798e-010
-6.28319 1.25664 1.93323e-010
-6.15752 1.25664 4.22435e-010
-6.03186 1.25664 9.08611e-010
-5.90619 1.25664 1.92371e-009
-5.78053 1.25664 4.00904e-009
-5.65487 1.25664 8.22402e-009
-5.5292 1.25664 1.66062e-008
-5.40354 1.25664 3.30063e-008
-5.27788 1.25664 6.45754e-008
-5.15221 1.25664 1.24359e-007
-5.02655 1.25664 2.35739e-007
-4.90088 1.25664 4.39873e-007
-4.77522 1.25664 8.07911e-007
-4.64956 1.25664 1.46064e-006
-4.52389 1.25664 2.59934e-006
-4.39823 1.25664 4.5533e-006
-4.27257 1.25664 7.85111e-006
-4.1469 1.25664 1.33253e-005
-4.02124 1.25664 2.22621e-005
-3.89557 1.25664 3.66097e-005
-3.76991 1.25664 5.9261e-005
-3.64425 1.25664 9.44241e-005
-3.51858 1.25664 0.000148094
-3.39292 1.25664 0.000228632
-3.26726 1.25664 0.000347437
-3.14159 1.25664 0.000519706
-3.01593 1.25664 0.000765212
-2.89026 1.25664 0.00110904
-2.7646 1.25664 0.00158217
-2.63894 1.25664 0.00222179
-2.51327 1.25664 0.00307111
-2.38761 1.25664 0.00417857
-2.26195 1.25664 0.00559632
-2.13628 1.25664 0.00737767
-2.01062 1.25664 0.00957366
-1.88495 1.25664 0.0122287
-1.75929 1.25664 0.0153752
-1.63363 1.25664 0.0190285
-1.50796 1.25664 0.023181
-1.3823 1.25664 0.0277971
-1.25664 1.25664 0.0328103
-1.13097 1.25664 0.0381208
-1.00531 1.25664 0.0435969
-0.879644 1.25664 0.0490785
-0.75398 1.25664 0.0543837
-0.628317 1.25664 0.0593182
-0.502653 1.25664 0.0636868
-0.376989 1.25664 0.0673058
-0.251325 1.25664 0.0700161
-0.125662 1.25664 0.0716943
1.93715e-006 1.25664 0.0722626
0.125666 1.25664 0.0716943
0.251329 1.25664 0.070016
0.376993 1.25664 0.0673057
0.502657 1.25664 0.0636867
0.62832 1.25664 0.0593181
0.753984 1.25664 0.0543835
0.879648 1.25664 0.0490783
1.00531 1.25664 0.0435967
1.13098 1.25664 0.0381206
1.25664 1.25664 0.0328101
1.3823 1.25664 0.027797
1.50797 1.25664 0.0231808
1.63363 1.25664 0.0190284
1.75929 1.25664 0.0153751
1.88496 1.25664 0.0122286
2.01062 1.25664 0.00957359
2.13629 1.25664 0.00737761
2.26195 1.25664 0.00559627
2.38761 1.25664 0.00417853
2.51328 1.25664 0.00307107
2.63894 1.25664 0.00222177
2.7646 1.25664 0.00158216
2.89027 1.25664 0.00110903
3.01593 1.25664 0.000765203
3.1416 1.25664 0.0005197
3.26726 1.25664 0.000347433
3.39292 1.25664 0.000228629
3.51859 1.25664 0.000148092
3.64425 1.25664 9.44228e-005
3.76991 1.25664 5.92601e-005
3.89558 1.25664 3.66092e-005
4.02124 1.25664 2.22617e-005
4.14691 1.25664 1.33251e-005
4.27257 1.25664 7.85099e-006
4.39823 1.25664 4.55322e-006
4.5239 1.25664 2.5993e-006
4.64956 1.25664 1.46061e-006
4.77522 1.25664 8.07897e-007
4.90089 1.25664 4.39864e-007
5.02655 1.25664 2.35735e-007
5.15222 1.25664 1.24357e-007
5.27788 1.25664 6.45741e-008
5.40354 1.25664 3.30057e-008
5.52921 1.25664 1.66058e-008
5.65487 1.25664 8.22384e-009
5.78053 1.25664 4.00895e-009
5.9062 1.25664 1.92366e-009
6.03186 1.25664 9.0859e-010
6.15753 1.25664 4.22426e-010
-6.28319 1.3823 1.63785e-010
-6.15752 1.3823 3.5789e-010
-6.03186 1.3823 7.69782e-010
-5.90619 1.3823 1.62978e-009
-5.78053 1.3823 3.39649e-009
-5.65487 1.3823 6.96745e-009
-5.5292 1.3823 1.40689e-008
-5.40354 1.3823 2.79632e-008
-5.27788 1.3823 5.47088e-008
-5.15221 1.3823 1.05358e-007
-5.02655 1.3823 1.9972e-007
-4.90088 1.3823 3.72663e-007
-4.77522 1.3823 6.84469e-007
-4.64956 1.3823 1.23746e-006
-4.52389 1.3823 2.20218e-006
-4.39823 1.3823 3.85759e-006
-4.27257 1.3823 6.65152e-006
-4.1469 1.3823 1.12893e-005
-4.02124 1.3823 1.88606e-005
-3.89557 1.3823 3.1016e-005
-3.76991 1.3823 5.02063e-005
-3.64425 1.3823 7.99968e-005
-3.51858 1.3823 0.000125467
-3.39292 1.3823 0.000193699
-3.26726 1.3823 0.000294351
-3.14159 1.3823 0.000440299
-3.01593 1.3823 0.000648293
-2.89026 1.3823 0.000939586
-2.7646 1.3823 0.00134043
-2.63894 1.3823 0.00188232
-2.51327 1.3823 0.00260186
-2.38761 1.3823 0.00354011
-2.26195 1.3823 0.00474124
-2.13628 1.3823 0.00625042
-2.01062 1.3823 0.00811088
-1.88495 1.3823 0.0103602
-1.75929 1.3823 0.013026
-1.63363 1.3823 0.0161211
-1.50796 1.3823 0.0196391
-1.3823 1.3823 0.0235499
-1.25664 1.3823 0.0277971
-1.13097 1.3823 0.0322962
-1.00531 1.3823 0.0369356
-0.879644 1.3823 0.0415796
-0.75398 1.3823 0.0460743
-0.628317 1.3823 0.0502548
-0.502653 1.3823 0.0539559
-0.376989 1.3823 0.057022
-0.251325 1.3823 0.0593182
-0.125662 1.3823 0.06074
1.93715e-006 1.3823 0.0612215
0.125666 1.3823 0.06074
0.251329 1.3823 0.0593181
0.376993 1.3823 0.0570219
0.502657 1.3823 0.0539558
0.62832 1.3823 0.0502547
0.753984 1.3823 0.0460741
0.879648 1.3823 0.0415795
1.00531 1.3823 0.0369355
1.13098 1.3823 0.0322961
1.25664 1.3823 0.027797
1.3823 1.3823 0.0235498
1.50797 1.3823 0.019639
1.63363 1.3823 0.016121
1.75929 1.3823 0.0130259
1.88496 1.3823 0.0103601
2.01062 1.3823 0.00811081
2.13629 1.3823 0.00625037
2.26195 1.3823 0.0047412
2.38761 1.3823 0.00354008
2.51328 1.3823 0.00260184
2.63894 1.3823 0.0018823
2.7646 1.3823 0.00134042
2.89027 1.3823 0.000939576
3.01593 1.3823 0.000648286
3.1416 1.3823 0.000440294
3.26726 1.3823 0.000294348
3.39292 1.3823 0.000193696
3.51859 1.3823 0.000125465
3.64425 1.3823 7.99957e-005
3.76991 1.3823 5.02056e-005
3.89558 1.3823 3.10156e-005
4.02124 1.3823 1.88603e-005
4.14691 1.3823 1.12891e-005
4.27257 1.3823 6.65141e-006
4.39823 1.3823 3.85753e-006
4.5239 1.3823 2.20215e-006
4.64956 1.3823 1.23744e-006
4.77522 1.3823 6.84456e-007
4.90089 1.3823 3.72656e-007
5.02655 1.3823 1.99716e-007
5.15222 1.3823 1.05356e-007
5.27788 1.3823 5.47077e-008
5.40354 1.3823 2.79627e-008
5.52921 1.3823 1.40686e-008
5.65487 1.3823 6.9673e-009
5.78053 1.3823 3.39641e-009
5.9062 1.3823 1.62974e-009
6.03186 1.3823 7.69764e-010
6.15753 1.3823 3.57882e-010
-6.28319 1.50797 1.36586e-010
-6.15752 1.50797 2.98457e-010
-6.03186 1.50797 6.41947e-010
-5.90619 1.50797 1.35913e-009
-5.78053 1.50797 2.83245e-009
-5.65487 1.50797 5.81039e-009
-5.5292 1.50797 1.17325e-008
-5.40354 1.50797 2.33195e-008
-5.27788 1.50797 4.56235e-008
-5.15221 1.50797 8.78618e-008
-5.02655 1.50797 1.66553e-007
-4.90088 1.50797 3.10777e-007
-4.77522 1.50797 5.70802e-007
-4.64956 1.50797 1.03196e-006
-4.52389 1.50797 1.83648e-006
-4.39823 1.50797 3.21698e-006
-4.27257 1.50797 5.54693e-006
-4.1469 1.50797 9.41454e-006
-4.02124 1.50797 1.57285e-005
-3.89557 1.50797 2.58653e-005
-3.76991 1.50797 4.18688e-005
-3.64425 1.50797 6.6712e-005
-3.51858 1.50797 0.000104631
-3.39292 1.50797 0.000161532
-3.26726 1.50797 0.00024547
-3.14159 1.50797 0.00036718
-3.01593 1.50797 0.000540634
-2.89026 1.50797 0.000783553
-2.7646 1.50797 0.00111783
-2.63894 1.50797 0.00156973
-2.51327 1.50797 0.00216978
-2.38761 1.50797 0.00295222
-2.26195 1.50797 0.00395388
-2.13628 1.50797 0.00521244
-2.01062 1.50797 0.00676394
-1.88495 1.50797 0.00863973
-1.75929 1.50797 0.0108628
-1.63363 1.50797 0.0134439
-1.50796 1.50797 0.0163777
-1.3823 1.50797 0.0196391
-1.25664 1.50797 0.0231809
-1.13097 1.50797 0.0269329
-1.00531 1.50797 0.0308018
-0.879644 1.50797 0.0346747
-0.75398 1.50797 0.0384229
-0.628317 1.50797 0.0419092
-0.502653 1.50797 0.0449957
-0.376989 1.50797 0.0475526
-0.251325 1.50797 0.0494674
-0.125662 1.50797 0.0506531
1.93715e-006 1.50797 0.0510546
0.125666 1.50797 0.0506531
0.251329 1.50797 0.0494674
0.376993 1.50797 0.0475525
0.502657 1.50797 0.0449956
0.62832 1.50797 0.0419091
0.753984 1.50797 0.0384228
0.879648 1.50797 0.0346746
1.00531 1.50797 0.0308017
1.13098 1.50797 0.0269328
1.25664 1.50797 0.0231808
1.3823 1.50797 0.019639
1.50797 1.50797 0.0163776
1.63363 1.50797 0.0134439
1.75929 1.50797 0.0108627
1.88496 1.50797 0.00863966
2.01062 1.50797 0.00676388
2.13629 1.50797 0.00521239
2.26195 1.50797 0.00395385
2.38761 1.50797 0.0029522
2.51328 1.50797 0.00216976
2.63894 1.50797 0.00156971
2.7646 1.50797 0.00111782
2.89027 1.50797 0.000783544
3.01593 1.50797 0.000540627
3.1416 1.50797 0.000367176
3.26726 1.50797 0.000245467
3.39292 1.50797 0.00016153
